01|FLEETACTIV_GL_UBER_20190114_0001|FLEETACTIV|UBER|20190114|2700|2332930.98|2332930.98|
02|RECORD_NUMBER|ACCOUNTING_DATE|CURRENCY_CODE|COMPANY|COST_CENTER|ACCOUNT|PRODUCT_CODE|ENTERED_AMOUNT|DEBIT_CREDIT_INDICATOR|SOURCE|REFERENCE1|REFERENCE2|REFERENCE3|REFERENCE4|REFERENCE5|REFERENCE6|REFERENCE7|REFERENCE8|REFERENCE9|REFERENCE10|REFERENCE11|REFERENCE12|REFERENCE13|REFERENCE14|REFERENCE15|
03|713|20190107|ZAR|3010|0012963|2221101|0000000|15568.80|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|714|20190107|ZAR|3010|0012963|2221101|0000000|16527.17|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|715|20190107|ZAR|3010|0012963|2221101|0000000|21707.49|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|716|20190107|ZAR|3010|0012963|2221101|0000000|5452.52|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|717|20190107|ZAR|3010|0012963|2221101|0000000|16467.04|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|718|20190107|ZAR|3010|0012963|2221101|0000000|4101.00|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|719|20190107|ZAR|3010|0012963|2221101|0000000|16383.79|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|720|20190107|ZAR|3010|0012963|2221101|0000000|17241.38|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|721|20190107|ZAR|3010|0012963|2221101|0000000|19164.92|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|722|20190107|ZAR|3010|0012963|2221101|0000000|15358.66|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|723|20190107|ZAR|3010|0012963|2221101|0000000|20586.75|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|724|20190107|ZAR|3010|0012963|2221101|0000000|18018.93|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|725|20190107|ZAR|3010|0012963|2221101|0000000|17962.29|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|726|20190107|ZAR|3010|0012963|2221101|0000000|4646.90|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|727|20190107|ZAR|3010|0012963|2221101|0000000|10911.70|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|728|20190107|ZAR|3010|0012963|2221101|0000000|11225.60|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|729|20190107|ZAR|3010|0012963|2221101|0000000|5221.79|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|730|20190107|ZAR|3010|0012963|2221101|0000000|13189.07|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|731|20190107|ZAR|3010|0012963|2221101|0000000|4758.10|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|732|20190107|ZAR|3010|0012963|2221101|0000000|8139.16|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|733|20190108|ZAR|3010|0012963|2221101|0000000|10251.42|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|734|20190108|ZAR|3010|0012963|2221101|0000000|4680.62|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|735|20190108|ZAR|3010|0012963|2221101|0000000|19696.42|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|736|20190108|ZAR|3010|0012963|2221101|0000000|13258.19|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|737|20190108|ZAR|3010|0012963|2221101|0000000|16385.03|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|738|20190108|ZAR|3010|0012963|2221101|0000000|19292.71|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|739|20190108|ZAR|3010|0012963|2221101|0000000|18160.71|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|740|20190108|ZAR|3010|0012963|2221101|0000000|17261.19|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|741|20190108|ZAR|3010|0012963|2221101|0000000|18495.24|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|742|20190108|ZAR|3010|0012963|2221101|0000000|13148.94|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|743|20190108|ZAR|3010|0012963|2221101|0000000|5778.24|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|744|20190108|ZAR|3010|0012963|2221101|0000000|10646.37|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|745|20190108|ZAR|3010|0012963|2221101|0000000|13794.36|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|746|20190108|ZAR|3010|0012963|2221101|0000000|4233.63|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|747|20190108|ZAR|3010|0012963|2221101|0000000|0.01|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|748|20190108|ZAR|3010|0012963|2221101|0000000|4445.11|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|749|20190108|ZAR|3010|0012963|2221101|0000000|12666.43|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|750|20190108|ZAR|3010|0012963|2221101|0000000|10440.58|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|751|20190108|ZAR|3010|0012963|2221101|0000000|965.61|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|752|20190108|ZAR|3010|0012963|2221101|0000000|11365.80|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|753|20190108|ZAR|3010|0012963|2221101|0000000|12851.90|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|754|20190108|ZAR|3010|0012963|2221101|0000000|3656.20|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|755|20190108|ZAR|3010|0012963|2221101|0000000|9234.00|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|756|20190108|ZAR|3010|0012963|2221101|0000000|3056.13|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|757|20190108|ZAR|3010|0012963|2221101|0000000|16234.35|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|758|20190108|ZAR|3010|0012963|2221101|0000000|6220.01|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|759|20190108|ZAR|3010|0012963|2221101|0000000|11915.10|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|760|20190108|ZAR|3010|0012963|2221101|0000000|14889.77|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|761|20190108|ZAR|3010|0012963|2221101|0000000|7874.40|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|762|20190108|ZAR|3010|0012963|2221101|0000000|406.99|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|763|20190108|ZAR|3010|0012963|2221101|0000000|19649.95|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|764|20190108|ZAR|3010|0012963|2221101|0000000|8239.44|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|765|20190108|ZAR|3010|0012963|2221101|0000000|6032.51|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|766|20190108|ZAR|3010|0012963|2221101|0000000|13034.27|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|767|20190108|ZAR|3010|0012963|2221101|0000000|15812.07|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|768|20190108|ZAR|3010|0012963|2221101|0000000|2273.98|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|769|20190108|ZAR|3010|0012963|2221101|0000000|7183.35|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|770|20190108|ZAR|3010|0012963|2221101|0000000|8419.84|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|771|20190108|ZAR|3010|0012963|2221101|0000000|12979.86|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|772|20190108|ZAR|3010|0012963|2221101|0000000|4723.24|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|773|20190108|ZAR|3010|0012963|2221101|0000000|16831.07|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|774|20190108|ZAR|3010|0012963|2221101|0000000|2426.06|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|775|20190108|ZAR|3010|0012963|2221101|0000000|7578.63|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|776|20190108|ZAR|3010|0012963|2221101|0000000|2198.47|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|777|20190108|ZAR|3010|0012963|2221101|0000000|17800.36|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|778|20190108|ZAR|3010|0012963|2221101|0000000|21345.42|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|779|20190108|ZAR|3010|0012963|2221101|0000000|18169.73|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|780|20190108|ZAR|3010|0012963|2221101|0000000|15635.98|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|781|20190108|ZAR|3010|0012963|2221101|0000000|0.01|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|782|20190108|ZAR|3010|0012963|2221101|0000000|0.02|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|783|20190108|ZAR|3010|0012963|2221101|0000000|16011.40|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|784|20190108|ZAR|3010|0012963|2221101|0000000|4359.69|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|785|20190108|ZAR|3010|0012963|2221101|0000000|2099.82|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|786|20190108|ZAR|3010|0012963|2221101|0000000|6738.29|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|787|20190108|ZAR|3010|0012963|2221101|0000000|6277.48|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|788|20190108|ZAR|3010|0012963|2221101|0000000|20847.62|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|789|20190108|ZAR|3010|0012963|2221101|0000000|11618.61|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|790|20190108|ZAR|3010|0012963|2221101|0000000|10806.30|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|791|20190108|ZAR|3010|0012963|2221101|0000000|20223.84|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|792|20190108|ZAR|3010|0012963|2221101|0000000|5356.16|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|793|20190108|ZAR|3010|0012963|2221101|0000000|20223.84|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|794|20190108|ZAR|3010|0012963|2221101|0000000|13965.94|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|795|20190108|ZAR|3010|0012963|2221101|0000000|471.11|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|796|20190108|ZAR|3010|0012963|2221101|0000000|22.36|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|797|20190108|ZAR|3010|0012963|2221101|0000000|20723.26|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|798|20190108|ZAR|3010|0012963|2221101|0000000|10891.41|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|799|20190108|ZAR|3010|0012963|2221101|0000000|2632.67|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|800|20190108|ZAR|3010|0012963|2221101|0000000|3663.28|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|801|20190108|ZAR|3010|0012963|2221101|0000000|3513.76|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|802|20190108|ZAR|3010|0012963|2221101|0000000|5700.58|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|803|20190108|ZAR|3010|0012963|2221101|0000000|14935.77|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|804|20190108|ZAR|3010|0012963|2221101|0000000|7726.65|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|805|20190108|ZAR|3010|0012963|2221101|0000000|8667.36|D|FLEETACTIV|UBER DRIVERS|011200||||UBER|UBER|RECEIPT||||||||
03|806|20190102|ZAR|3010|0007579|1418487|0000000|25115.16|C|FLEETACTIV||||||||PAYMENT|018520|MENONS AUTO CC||||||
03|807|20190102|ZAR|3010|0007579|1418487|0000000|25115.16|C|FLEETACTIV||||||||PAYMENT|018520|MENONS AUTO CC||||||
03|808|20190102|ZAR|3010|0007579|1418487|0000000|5616.16|C|FLEETACTIV||||||||PAYMENT|020385|HYDE PARK TOYOTA||||||
03|809|20190102|ZAR|3010|0007579|1418487|0000000|5616.16|C|FLEETACTIV||||||||PAYMENT|020385|HYDE PARK TOYOTA||||||
03|810|20190102|ZAR|3010|0007579|1418487|0000000|474.00|C|FLEETACTIV||||||||PAYMENT|020422|Berry Bambela||||||
03|811|20190103|ZAR|3010|0007579|1418487|0000000|2437.82|C|FLEETACTIV||||||||PAYMENT|016425|IMPERIAL FORD & MAZDA CAPE TOW||||||
03|812|20190103|ZAR|3010|0007579|1418487|0000000|2437.82|C|FLEETACTIV||||||||PAYMENT|016425|IMPERIAL FORD & MAZDA CAPE TOW||||||
03|813|20190103|ZAR|3010|0007579|1418487|0000000|418.07|C|FLEETACTIV||||||||PAYMENT|016496|DEKRA PRETORIA||||||
03|814|20190103|ZAR|3010|0007579|1418487|0000000|418.07|C|FLEETACTIV||||||||PAYMENT|016496|DEKRA PRETORIA||||||
03|815|20190103|ZAR|3010|0007579|1418487|0000000|361.15|C|FLEETACTIV||||||||PAYMENT|016496|DEKRA PRETORIA||||||
03|816|20190103|ZAR|3010|0007579|1418487|0000000|636.00|C|FLEETACTIV||||||||PAYMENT|020392|MOHOTHLA STEPHEN MAMETSE||||||
03|817|20190104|ZAR|3010|0007579|1418487|0000000|2941.56|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|818|20190104|ZAR|3010|0007579|1418487|0000000|2941.56|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|819|20190104|ZAR|3010|0007579|1418487|0000000|10014.56|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|820|20190104|ZAR|3010|0007579|1418487|0000000|10014.56|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|821|20190104|ZAR|3010|0007579|1418487|0000000|6754.05|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|822|20190104|ZAR|3010|0007579|1418487|0000000|6754.05|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|823|20190104|ZAR|3010|0007579|1418487|0000000|2304.17|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|824|20190104|ZAR|3010|0007579|1418487|0000000|2304.17|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|825|20190104|ZAR|3010|0007579|1418487|0000000|4413.40|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|826|20190104|ZAR|3010|0007579|1418487|0000000|4413.40|C|FLEETACTIV||||||||PAYMENT|006462|LINDSAY SAKER VW FOURWAYS||||||
03|827|20190104|ZAR|3010|0007579|1418487|0000000|5562.91|C|FLEETACTIV||||||||PAYMENT|011850|SUPA QUICK WITKOPPEN RD||||||
03|828|20190104|ZAR|3010|0007579|1418487|0000000|5562.91|C|FLEETACTIV||||||||PAYMENT|011850|SUPA QUICK WITKOPPEN RD||||||
03|829|20190104|ZAR|3010|0007579|1418487|0000000|3543.15|C|FLEETACTIV||||||||PAYMENT|017310|SUPA QUICK STRYDOM PARK||||||
03|830|20190104|ZAR|3010|0007579|1418487|0000000|3543.15|C|FLEETACTIV||||||||PAYMENT|017310|SUPA QUICK STRYDOM PARK||||||
03|831|20190105|ZAR|3010|0007579|1418487|0000000|999.55|C|FLEETACTIV||||||||PAYMENT|001100|BARONS N1 CITY||||||
03|832|20190105|ZAR|3010|0007579|1418487|0000000|999.55|C|FLEETACTIV||||||||PAYMENT|001100|BARONS N1 CITY||||||
03|833|20190107|ZAR|3010|0007579|1418487|0000000|4142.47|C|FLEETACTIV||||||||PAYMENT|019467|BMT AUTO SERVICE & REPAIR CEN||||||
03|834|20190107|ZAR|3010|0007579|1418487|0000000|4142.47|C|FLEETACTIV||||||||PAYMENT|019467|BMT AUTO SERVICE & REPAIR CEN||||||
03|835|20190107|ZAR|3010|0007579|1418487|0000000|12316.29|C|FLEETACTIV||||||||PAYMENT|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|836|20190107|ZAR|3010|0007579|1418487|0000000|12316.29|C|FLEETACTIV||||||||PAYMENT|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|837|20190108|ZAR|3010|0007579|1418487|0000000|4387.95|C|FLEETACTIV||||||||PAYMENT|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|838|20190108|ZAR|3010|0007579|1418487|0000000|4387.95|C|FLEETACTIV||||||||PAYMENT|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|839|20190109|ZAR|3010|0007579|1418487|0000000|2277.38|C|FLEETACTIV||||||||PAYMENT|001898|CAPE TOWN MULTIFRANCHISE||||||
03|840|20190109|ZAR|3010|0007579|1418487|0000000|2277.38|C|FLEETACTIV||||||||PAYMENT|001898|CAPE TOWN MULTIFRANCHISE||||||
03|841|20190109|ZAR|3010|0007579|1418487|0000000|3668.22|C|FLEETACTIV||||||||PAYMENT|010878|FIT & GO NORTHCLIFF||||||
03|842|20190109|ZAR|3010|0007579|1418487|0000000|3668.22|C|FLEETACTIV||||||||PAYMENT|010878|FIT & GO NORTHCLIFF||||||
03|843|20190109|ZAR|3010|0007579|1418487|0000000|421.45|C|FLEETACTIV||||||||PAYMENT|016500|DEKRA WESTERN CAPE||||||
03|844|20190109|ZAR|3010|0007579|1418487|0000000|19758.79|C|FLEETACTIV||||||||PAYMENT|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|845|20190110|ZAR|3010|0007579|1418487|0000000|16245.66|C|FLEETACTIV||||||||PAYMENT|001041|BARLOWORLD ARMSTRONG N1 CITY||||||
03|846|20190110|ZAR|3010|0007579|1418487|0000000|16245.66|C|FLEETACTIV||||||||PAYMENT|001041|BARLOWORLD ARMSTRONG N1 CITY||||||
03|847|20190110|ZAR|3010|0007579|1418487|0000000|2391.53|C|FLEETACTIV||||||||PAYMENT|017474|FURY ISUZU WOODMEAD||||||
03|848|20190110|ZAR|3010|0007579|1418487|0000000|2391.53|C|FLEETACTIV||||||||PAYMENT|017474|FURY ISUZU WOODMEAD||||||
03|849|20190110|ZAR|3010|0007579|1418487|0000000|866.04|C|FLEETACTIV||||||||PAYMENT|W08992|TIGER WHEEL & TYRE (PTY) LTD||||||
03|850|20190110|ZAR|3010|0007579|1418487|0000000|866.04|C|FLEETACTIV||||||||PAYMENT|W08992|TIGER WHEEL & TYRE (PTY) LTD||||||
03|851|20190111|ZAR|3010|0007579|1418487|0000000|2101.43|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|852|20190111|ZAR|3010|0007579|1418487|0000000|2101.43|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|853|20190111|ZAR|3010|0007579|1418487|0000000|2512.36|C|FLEETACTIV||||||||PAYMENT|013554|LENASIA VW||||||
03|854|20190111|ZAR|3010|0007579|1418487|0000000|2512.36|C|FLEETACTIV||||||||PAYMENT|013554|LENASIA VW||||||
03|855|20190111|ZAR|3010|0007579|1418487|0000000|3384.48|C|FLEETACTIV||||||||PAYMENT|016626|TYRES & MORE MIDRAND||||||
03|856|20190111|ZAR|3010|0007579|1418487|0000000|3384.48|C|FLEETACTIV||||||||PAYMENT|016626|TYRES & MORE MIDRAND||||||
03|857|20190112|ZAR|3010|0007579|1418487|0000000|10898.31|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|858|20190112|ZAR|3010|0007579|1418487|0000000|10898.31|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|859|20190112|ZAR|3010|0007579|1418487|0000000|11538.27|C|FLEETACTIV||||||||PAYMENT|008493|CMH TOYOTA MELROSE||||||
03|860|20190112|ZAR|3010|0007579|1418487|0000000|11538.27|C|FLEETACTIV||||||||PAYMENT|008493|CMH TOYOTA MELROSE||||||
03|861|20190112|ZAR|3010|0007579|1418487|0000000|763.80|C|FLEETACTIV||||||||PAYMENT|015949|CTRACK FLEET MANAGEMENT (SA)||||||
03|862|20190112|ZAR|3010|0007579|1418487|0000000|345.37|C|FLEETACTIV||||||||PAYMENT|W08992|TIGER WHEEL & TYRE (PTY) LTD||||||
03|863|20190112|ZAR|3010|0007579|1418487|0000000|345.37|C|FLEETACTIV||||||||PAYMENT|W08992|TIGER WHEEL & TYRE (PTY) LTD||||||
03|864|20190113|ZAR|3010|0007579|1418487|0000000|1905.32|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|865|20190113|ZAR|3010|0007579|1418487|0000000|1905.32|C|FLEETACTIV||||||||PAYMENT|001087|BARONS BRUMA||||||
03|866|20190102|ZAR|3010|0012963|2221269|0000000|403.88|D|FLEETACTIV||||||UBER|UBER|APPROVAL|001087|BARONS BRUMA||||||
03|867|20190102|ZAR|3010|0012963|2221269|0000000|763.79|D|FLEETACTIV||||||UBER|UBER|APPROVAL|011850|SUPA QUICK WITKOPPEN RD||||||
03|868|20190102|ZAR|3010|0012963|2221269|0000000|486.47|D|FLEETACTIV||||||UBER|UBER|APPROVAL|017310|SUPA QUICK STRYDOM PARK||||||
03|869|20190103|ZAR|3010|0012963|2221269|0000000|137.24|D|FLEETACTIV||||||UBER|UBER|APPROVAL|001100|BARONS N1 CITY||||||
03|870|20190104|ZAR|3010|0012963|2221269|0000000|1339.74|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006462|LINDSAY SAKER VW FOURWAYS||||||
03|871|20190104|ZAR|3010|0012963|2221269|0000000|903.55|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006462|LINDSAY SAKER VW FOURWAYS||||||
03|872|20190104|ZAR|3010|0012963|2221269|0000000|308.25|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006462|LINDSAY SAKER VW FOURWAYS||||||
03|873|20190104|ZAR|3010|0012963|2221269|0000000|590.42|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006462|LINDSAY SAKER VW FOURWAYS||||||
03|874|20190104|ZAR|3010|0012963|2221269|0000000|140.28|D|FLEETACTIV||||||UBER|UBER|APPROVAL|006467|LINDSAY SAKER JOHANNESBURG||||||
03|875|20190104|ZAR|3010|0012963|2221269|0000000|34.86|D|FLEETACTIV||||||UBER|UBER|INVOICE|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|876|20190104|ZAR|3010|0012963|2221269|0000000|63.70|D|FLEETACTIV||||||UBER|UBER|INVOICE|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|877|20190104|ZAR|3010|0012963|2221269|0000000|3318.54|D|FLEETACTIV||||||UBER|UBER|INVOICE|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|878|20190104|ZAR|3010|0012963|2221269|0000000|3318.54|D|FLEETACTIV||||||UBER|UBER|INVOICE|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|879|20190104|ZAR|3010|0012963|2221269|0000000|3058.04|D|FLEETACTIV||||||UBER|UBER|INVOICE|017311|MIX TELEMATICS ENTERPRISE S.A||||||
03|880|20190104|ZAR|3010|0012963|2221269|0000000|274.10|D|FLEETACTIV||||||UBER|UBER|APPROVAL|019567|EAGLE CANYON HONEYDEW||||||
03|881|20190104|ZAR|3010|0012963|2221269|0000000|569.31|D|FLEETACTIV||||||UBER|UBER|APPROVAL|004712|HATFIELD VW BRYANSTON||||||
03|882|20190107|ZAR|3010|0012963|2221269|0000000|1647.66|D|FLEETACTIV||||||UBER|UBER|APPROVAL|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|883|20190107|ZAR|3010|0012963|2221269|0000000|734.40|D|FLEETACTIV||||||UBER|UBER|APPROVAL|W05237|MARKET TOYOTA CULEMBORG||||||
03|884|20190107|ZAR|3010|0012963|2221269|0000000|587.02|D|FLEETACTIV||||||UBER|UBER|APPROVAL|005876|KILLARNEY TOYOTA HOUGHTON||||||
03|885|20190108|ZAR|3010|0012963|2221269|0000000|118.91|D|FLEETACTIV||||||UBER|UBER|APPROVAL|W08992|TIGER WHEEL & TYRE (PTY) LTD||||||
03|886|20190108|ZAR|3010|0012963|2221269|0000000|2230.53|D|FLEETACTIV||||||UBER|UBER|APPROVAL|001041|BARLOWORLD ARMSTRONG N1 CITY||||||
03|887|20190108|ZAR|3010|0012963|2221269|0000000|243.68|D|FLEETACTIV||||||UBER|UBER|APPROVAL|W06279|MONUMENT TOYOTA CONSTANTIA||||||
